ticker,ok,history_rows,dividend_rows,financial_rows,indicator_rows,price,market_cap,message,error
WIZC3,True,2490,19,9,12,8.229999542236328,1316036864.0,,
YDUQ3,True,2490,21,9,18,8.380000114440918,2132280704.0,,
ANIM3,True,2490,9,9,13,2.180000066757202,823735232.0,,
ARZZ3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
BMGB4,True,1659,18,9,8,5.400000095367432,3481929984.0,,
CAML3,True,2200,36,10,10,4.809999942779541,1640552576.0,,
CEAB3,True,1675,4,9,8,9.779999732971191,2934128128.0,,
CEBR6,True,2490,17,9,13,27.360000610351562,1972161152.0,,
DESK3,True,1255,6,9,6,18.649999618530273,2160784384.0,,
ENJU3,True,1426,1,9,7,0.7300000190734863,149663136.0,,
ESPA3,True,1369,5,9,6,8.180000305175781,293019904.0,,
GFSA3,True,2490,7,9,17,0.23999999463558197,37768156.0,,
HBSA3,True,1455,0,9,7,3.2100000381469727,4366828032.0,,
IFCM3,True,1307,0,9,6,1.440000057220459,39684600.0,,
JHSF3,True,2490,60,9,18,11.149999618530273,7433840128.0,,
KEPL3,True,2490,27,9,14,6.360000133514404,1101918720.0,,
LAVV3,True,1470,20,9,7,10.359999656677246,2024699776.0,,
LOGG3,True,1891,13,9,9,25.690000534057617,2246056704.0,,
LWSA3,True,1614,5,9,7,3.8499999046325684,2114580864.0,,
MEAL3,True,2490,4,9,13,0.6100000143051147,174872688.0,,
MELK3,True,1453,17,9,7,2.930000066757202,593534336.0,,
NGRD3,True,1,0,9,5,34.279998779296875,311481056.0,,
OPCT3,True,1363,1,9,6,10.779999732971191,2155514368.0,,
ORVR3,True,1362,0,9,6,70.87000274658203,9732159488.0,,
PETZ3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
PLPL3,True,1460,6,9,7,7.019999980926514,1424679296.0,,
PNVL3,True,2490,46,9,19,11.930000305175781,1777857152.0,,
SEQL3,True,1446,0,9,7,0.07000000029802322,445934208.0,,
SIMH3,True,1460,8,9,7,7.550000190734863,4407383040.0,,
SOJA3,True,1312,8,9,6,5.53000020980835,780072384.0,,
TEND3,True,2490,12,9,11,31.690000534057617,3882437376.0,,
TRIS3,True,2490,18,9,16,4.260000228881836,994782464.0,,
TTEN3,True,1258,5,9,6,11.729999542236328,5870166016.0,,
VAMO3,True,1371,6,9,6,3.259999990463257,3982874112.0,,
VIVA3,True,1692,9,9,8,22.84000015258789,5370484736.0,,
VULC3,True,2490,35,9,15,14.180000305175781,4454121472.0,,
WEST3,True,1363,1,9,6,3.1500000953674316,34994448.0,,
ZAMP3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
